supertype,archetype,archetype_id,arch_count,event_id,deck_rank,mean_rank,top_two,date_num,date
Aggro,Red_Deck_Wins,16,428,2425,2,3.658879,1,40910,1/2/2012
Aggro,Red_Deck_Wins,16,428,2288,2,3.658879,1,40869,11/22/2011
Aggro,Red_Deck_Wins,16,428,2253,2,3.658879,1,40866,11/19/2011
Aggro,Red_Deck_Wins,16,428,2196,2,3.658879,1,40842,10/26/2011
Aggro,Red_Deck_Wins,16,428,1993,2,3.658879,1,40787,9/1/2011
Aggro,Red_Deck_Wins,16,428,9025,2,3.658879,1,36923,2/1/2001
Aggro,Red_Deck_Wins,16,428,9339,3,3.658879,0,42073,3/10/2015
Aggro,Red_Deck_Wins,16,428,9259,3,3.658879,0,42066,3/3/2015
Aggro,Red_Deck_Wins,16,428,9274,3,3.658879,0,42064,3/1/2015
Aggro,Red_Deck_Wins,16,428,9248,3,3.658879,0,42064,3/1/2015
Aggro,Red_Deck_Wins,16,428,9152,3,3.658879,0,42057,2/22/2015
Aggro,Red_Deck_Wins,16,428,9136,3,3.658879,0,42054,2/19/2015
Aggro,Red_Deck_Wins,16,428,9071,3,3.658879,0,42044,2/9/2015
Aggro,Red_Deck_Wins,16,428,9079,3,3.658879,0,42043,2/8/2015
Aggro,Red_Deck_Wins,16,428,9086,3,3.658879,0,42042,2/7/2015
Aggro,Red_Deck_Wins,16,428,9007,3,3.658879,0,42032,1/28/2015
Aggro,Red_Deck_Wins,16,428,8779,3,3.658879,0,41994,12/21/2014
Aggro,Red_Deck_Wins,16,428,8758,3,3.658879,0,41992,12/19/2014
Aggro,Red_Deck_Wins,16,428,8670,3,3.658879,0,41975,12/2/2014
Aggro,Red_Deck_Wins,16,428,8670,3,3.658879,0,41975,12/2/2014
Aggro,Red_Deck_Wins,16,428,8565,3,3.658879,0,41962,11/19/2014
Aggro,Red_Deck_Wins,16,428,8563,3,3.658879,0,41959,11/16/2014
Aggro,Red_Deck_Wins,16,428,8474,3,3.658879,0,41947,11/4/2014
Aggro,Red_Deck_Wins,16,428,8416,3,3.658879,0,41945,11/2/2014
Aggro,Red_Deck_Wins,16,428,8382,3,3.658879,0,41938,10/26/2014
Aggro,Red_Deck_Wins,16,428,8377,3,3.658879,0,41937,10/25/2014
Aggro,Red_Deck_Wins,16,428,8371,3,3.658879,0,41936,10/24/2014
Aggro,Red_Deck_Wins,16,428,8301,3,3.658879,0,41925,10/13/2014
Aggro,Red_Deck_Wins,16,428,8270,3,3.658879,0,41919,10/7/2014
Aggro,Red_Deck_Wins,16,428,8252,3,3.658879,0,41914,10/2/2014
Aggro,Red_Deck_Wins,16,428,8066,3,3.658879,0,41876,8/25/2014
Aggro,Red_Deck_Wins,16,428,8097,3,3.658879,0,41875,8/24/2014
Aggro,Red_Deck_Wins,16,428,8107,3,3.658879,0,41872,8/21/2014
Aggro,Red_Deck_Wins,16,428,7937,3,3.658879,0,41854,8/3/2014
Aggro,Red_Deck_Wins,16,428,7830,3,3.658879,0,41839,7/19/2014
Aggro,Red_Deck_Wins,16,428,7807,3,3.658879,0,41835,7/15/2014
Aggro,Red_Deck_Wins,16,428,7840,3,3.658879,0,41833,7/13/2014
Aggro,Red_Deck_Wins,16,428,7802,3,3.658879,0,41825,7/5/2014
Aggro,Red_Deck_Wins,16,428,7892,3,3.658879,0,41825,7/5/2014
Aggro,Red_Deck_Wins,16,428,7771,3,3.658879,0,41818,6/28/2014
Aggro,Red_Deck_Wins,16,428,7540,3,3.658879,0,41798,6/8/2014
Aggro,Red_Deck_Wins,16,428,7538,3,3.658879,0,41794,6/4/2014
Aggro,Red_Deck_Wins,16,428,7501,3,3.658879,0,41792,6/2/2014
Aggro,Red_Deck_Wins,16,428,7489,3,3.658879,0,41791,6/1/2014
Aggro,Red_Deck_Wins,16,428,7342,3,3.658879,0,41776,5/17/2014
Aggro,Red_Deck_Wins,16,428,7320,3,3.658879,0,41771,5/12/2014
Aggro,Red_Deck_Wins,16,428,7315,3,3.658879,0,41770,5/11/2014
Aggro,Red_Deck_Wins,16,428,7259,3,3.658879,0,41762,5/3/2014
Aggro,Red_Deck_Wins,16,428,7245,3,3.658879,0,41760,5/1/2014
Aggro,Red_Deck_Wins,16,428,7143,3,3.658879,0,41743,4/14/2014
Aggro,Red_Deck_Wins,16,428,6508,3,3.658879,0,41662,1/23/2014
Aggro,Red_Deck_Wins,16,428,6505,3,3.658879,0,41658,1/19/2014
Aggro,Red_Deck_Wins,16,428,6510,3,3.658879,0,41658,1/19/2014
Aggro,Red_Deck_Wins,16,428,6460,3,3.658879,0,41649,1/10/2014
Aggro,Red_Deck_Wins,16,428,6237,3,3.658879,0,41616,12/8/2013
Aggro,Red_Deck_Wins,16,428,6051,3,3.658879,0,41594,11/16/2013
Aggro,Red_Deck_Wins,16,428,6083,3,3.658879,0,41594,11/16/2013
Aggro,Red_Deck_Wins,16,428,5763,3,3.658879,0,41554,10/7/2013
Aggro,Red_Deck_Wins,16,428,5765,3,3.658879,0,41552,10/5/2013
Aggro,Red_Deck_Wins,16,428,5152,3,3.658879,0,41444,6/19/2013
Aggro,Red_Deck_Wins,16,428,5003,3,3.658879,0,41417,5/23/2013
Aggro,Red_Deck_Wins,16,428,4949,3,3.658879,0,41407,5/13/2013
Aggro,Red_Deck_Wins,16,428,4571,3,3.658879,0,41350,3/17/2013
Aggro,Red_Deck_Wins,16,428,4374,3,3.658879,0,41321,2/16/2013
Aggro,Red_Deck_Wins,16,428,4423,3,3.658879,0,41314,2/9/2013
Aggro,Red_Deck_Wins,16,428,4307,3,3.658879,0,41309,2/4/2013
Aggro,Red_Deck_Wins,16,428,4076,3,3.658879,0,41266,12/23/2012
Aggro,Red_Deck_Wins,16,428,3918,3,3.658879,0,41248,12/5/2012
Aggro,Red_Deck_Wins,16,428,3701,3,3.658879,0,41202,10/20/2012
Aggro,Red_Deck_Wins,16,428,3367,3,3.658879,0,41175,9/23/2012
Aggro,Red_Deck_Wins,16,428,3128,3,3.658879,0,41152,8/31/2012
Aggro,Red_Deck_Wins,16,428,2863,3,3.658879,0,41140,8/19/2012
Aggro,Red_Deck_Wins,16,428,2842,3,3.658879,0,41132,8/11/2012
Aggro,Red_Deck_Wins,16,428,2838,3,3.658879,0,41128,8/7/2012
Aggro,Red_Deck_Wins,16,428,2622,3,3.658879,0,40985,3/17/2012
Aggro,Red_Deck_Wins,16,428,2580,3,3.658879,0,40971,3/3/2012
Aggro,Red_Deck_Wins,16,428,2412,3,3.658879,0,40907,12/30/2011
Aggro,Red_Deck_Wins,16,428,2195,3,3.658879,0,40846,10/30/2011
Aggro,Red_Deck_Wins,16,428,9325,4,3.658879,0,42072,3/9/2015
Aggro,Red_Deck_Wins,16,428,9316,4,3.658879,0,42071,3/8/2015
Aggro,Red_Deck_Wins,16,428,9178,4,3.658879,0,42060,2/25/2015
Aggro,Red_Deck_Wins,16,428,9080,4,3.658879,0,42046,2/11/2015
Aggro,Red_Deck_Wins,16,428,9071,4,3.658879,0,42044,2/9/2015
Aggro,Red_Deck_Wins,16,428,9086,4,3.658879,0,42042,2/7/2015
Aggro,Red_Deck_Wins,16,428,9049,4,3.658879,0,42038,2/3/2015
Aggro,Red_Deck_Wins,16,428,9033,4,3.658879,0,42036,2/1/2015
Aggro,Red_Deck_Wins,16,428,9019,4,3.658879,0,42035,1/31/2015
Aggro,Red_Deck_Wins,16,428,9006,4,3.658879,0,42034,1/30/2015
Aggro,Red_Deck_Wins,16,428,9007,4,3.658879,0,42032,1/28/2015
Aggro,Red_Deck_Wins,16,428,8941,4,3.658879,0,42021,1/17/2015
Aggro,Red_Deck_Wins,16,428,8848,4,3.658879,0,42005,1/1/2015
Aggro,Red_Deck_Wins,16,428,8915,4,3.658879,0,42001,12/28/2014
Aggro,Red_Deck_Wins,16,428,8401,4,3.658879,0,41940,10/28/2014
Aggro,Red_Deck_Wins,16,428,8301,4,3.658879,0,41925,10/13/2014
Aggro,Red_Deck_Wins,16,428,8287,4,3.658879,0,41921,10/9/2014
Aggro,Red_Deck_Wins,16,428,8252,4,3.658879,0,41914,10/2/2014
Aggro,Red_Deck_Wins,16,428,8033,4,3.658879,0,41871,8/20/2014
Aggro,Red_Deck_Wins,16,428,8011,4,3.658879,0,41864,8/13/2014
Aggro,Red_Deck_Wins,16,428,7970,4,3.658879,0,41858,8/7/2014
Aggro,Red_Deck_Wins,16,428,8021,4,3.658879,0,41854,8/3/2014
Aggro,Red_Deck_Wins,16,428,7865,4,3.658879,0,41841,7/21/2014
Aggro,Red_Deck_Wins,16,428,7807,4,3.658879,0,41835,7/15/2014
Aggro,Red_Deck_Wins,16,428,7785,4,3.658879,0,41832,7/12/2014
Aggro,Red_Deck_Wins,16,428,7760,4,3.658879,0,41827,7/7/2014
Aggro,Red_Deck_Wins,16,428,7741,4,3.658879,0,41825,7/5/2014
Aggro,Red_Deck_Wins,16,428,7710,4,3.658879,0,41819,6/29/2014
Aggro,Red_Deck_Wins,16,428,7689,4,3.658879,0,41813,6/23/2014
Aggro,Red_Deck_Wins,16,428,7501,4,3.658879,0,41792,6/2/2014
Aggro,Red_Deck_Wins,16,428,7336,4,3.658879,0,41776,5/17/2014
Aggro,Red_Deck_Wins,16,428,7315,4,3.658879,0,41770,5/11/2014
Aggro,Red_Deck_Wins,16,428,7228,4,3.658879,0,41757,4/28/2014
Aggro,Red_Deck_Wins,16,428,6570,4,3.658879,0,41673,2/3/2014
Aggro,Red_Deck_Wins,16,428,6551,4,3.658879,0,41666,1/27/2014
Aggro,Red_Deck_Wins,16,428,6510,4,3.658879,0,41658,1/19/2014
Aggro,Red_Deck_Wins,16,428,6475,4,3.658879,0,41657,1/18/2014
Aggro,Red_Deck_Wins,16,428,6432,4,3.658879,0,41650,1/11/2014
Aggro,Red_Deck_Wins,16,428,6399,4,3.658879,0,41642,1/3/2014
Aggro,Red_Deck_Wins,16,428,6275,4,3.658879,0,41624,12/16/2013
Aggro,Red_Deck_Wins,16,428,6226,4,3.658879,0,41618,12/10/2013
Aggro,Red_Deck_Wins,16,428,6196,4,3.658879,0,41611,12/3/2013
Aggro,Red_Deck_Wins,16,428,6175,4,3.658879,0,41609,12/1/2013
Aggro,Red_Deck_Wins,16,428,6052,4,3.658879,0,41595,11/17/2013
Aggro,Red_Deck_Wins,16,428,5914,4,3.658879,0,41572,10/25/2013
Aggro,Red_Deck_Wins,16,428,5746,4,3.658879,0,41554,10/7/2013
Aggro,Red_Deck_Wins,16,428,5458,4,3.658879,0,41485,7/30/2013
Aggro,Red_Deck_Wins,16,428,5247,4,3.658879,0,41463,7/8/2013
Aggro,Red_Deck_Wins,16,428,4292,4,3.658879,0,41307,2/2/2013
Aggro,Red_Deck_Wins,16,428,3926,4,3.658879,0,41254,12/11/2012
Aggro,Red_Deck_Wins,16,428,4002,4,3.658879,0,41249,12/6/2012
Aggro,Red_Deck_Wins,16,428,3989,4,3.658879,0,41246,12/3/2012
Aggro,Red_Deck_Wins,16,428,3701,4,3.658879,0,41202,10/20/2012
Aggro,Red_Deck_Wins,16,428,3145,4,3.658879,0,41154,9/2/2012
Aggro,Red_Deck_Wins,16,428,2890,4,3.658879,0,41141,8/20/2012
Aggro,Red_Deck_Wins,16,428,2759,4,3.658879,0,41069,6/9/2012
Aggro,Red_Deck_Wins,16,428,1985,4,3.658879,0,40788,9/2/2011
Aggro,Red_Deck_Wins,16,428,9388,5,3.658879,0,42080,3/17/2015
Aggro,Red_Deck_Wins,16,428,9376,5,3.658879,0,42078,3/15/2015
Aggro,Red_Deck_Wins,16,428,9381,5,3.658879,0,42078,3/15/2015
Aggro,Red_Deck_Wins,16,428,9359,5,3.658879,0,42076,3/13/2015
Aggro,Red_Deck_Wins,16,428,9316,5,3.658879,0,42071,3/8/2015
Aggro,Red_Deck_Wins,16,428,9248,5,3.658879,0,42064,3/1/2015
Aggro,Red_Deck_Wins,16,428,9256,5,3.658879,0,42063,2/28/2015
Aggro,Red_Deck_Wins,16,428,9273,5,3.658879,0,42057,2/22/2015
Aggro,Red_Deck_Wins,16,428,9152,5,3.658879,0,42057,2/22/2015
Aggro,Red_Deck_Wins,16,428,9179,5,3.658879,0,42057,2/22/2015
Aggro,Red_Deck_Wins,16,428,9140,5,3.658879,0,42055,2/20/2015
Aggro,Red_Deck_Wins,16,428,9103,5,3.658879,0,42050,2/15/2015
Aggro,Red_Deck_Wins,16,428,9080,5,3.658879,0,42046,2/11/2015
Aggro,Red_Deck_Wins,16,428,9064,5,3.658879,0,42043,2/8/2015
Aggro,Red_Deck_Wins,16,428,9064,5,3.658879,0,42043,2/8/2015
Aggro,Red_Deck_Wins,16,428,9052,5,3.658879,0,42039,2/4/2015
Aggro,Red_Deck_Wins,16,428,8868,5,3.658879,0,42009,1/5/2015
Aggro,Red_Deck_Wins,16,428,8921,5,3.658879,0,42001,12/28/2014
Aggro,Red_Deck_Wins,16,428,8743,5,3.658879,0,41980,12/7/2014
Aggro,Red_Deck_Wins,16,428,8468,5,3.658879,0,41952,11/9/2014
Aggro,Red_Deck_Wins,16,428,8469,5,3.658879,0,41952,11/9/2014
Aggro,Red_Deck_Wins,16,428,8416,5,3.658879,0,41945,11/2/2014
Aggro,Red_Deck_Wins,16,428,8382,5,3.658879,0,41938,10/26/2014
Aggro,Red_Deck_Wins,16,428,8446,5,3.658879,0,41938,10/26/2014
Aggro,Red_Deck_Wins,16,428,8371,5,3.658879,0,41936,10/24/2014
Aggro,Red_Deck_Wins,16,428,8351,5,3.658879,0,41932,10/20/2014
Aggro,Red_Deck_Wins,16,428,8246,5,3.658879,0,41910,9/28/2014
Aggro,Red_Deck_Wins,16,428,8247,5,3.658879,0,41910,9/28/2014
Aggro,Red_Deck_Wins,16,428,8177,5,3.658879,0,41898,9/16/2014
Aggro,Red_Deck_Wins,16,428,8205,5,3.658879,0,41889,9/7/2014
Aggro,Red_Deck_Wins,16,428,8110,5,3.658879,0,41880,8/29/2014
Aggro,Red_Deck_Wins,16,428,8144,5,3.658879,0,41880,8/29/2014
Aggro,Red_Deck_Wins,16,428,8053,5,3.658879,0,41875,8/24/2014
Aggro,Red_Deck_Wins,16,428,8046,5,3.658879,0,41874,8/23/2014
Aggro,Red_Deck_Wins,16,428,7961,5,3.658879,0,41856,8/5/2014
Aggro,Red_Deck_Wins,16,428,7996,5,3.658879,0,41854,8/3/2014
Aggro,Red_Deck_Wins,16,428,7997,5,3.658879,0,41854,8/3/2014
Aggro,Red_Deck_Wins,16,428,7999,5,3.658879,0,41854,8/3/2014
Aggro,Red_Deck_Wins,16,428,8018,5,3.658879,0,41854,8/3/2014
Aggro,Red_Deck_Wins,16,428,8019,5,3.658879,0,41854,8/3/2014
Aggro,Red_Deck_Wins,16,428,7955,5,3.658879,0,41849,7/29/2014
Aggro,Red_Deck_Wins,16,428,7862,5,3.658879,0,41826,7/6/2014
Aggro,Red_Deck_Wins,16,428,7738,5,3.658879,0,41824,7/4/2014
Aggro,Red_Deck_Wins,16,428,7771,5,3.658879,0,41818,6/28/2014
Aggro,Red_Deck_Wins,16,428,7662,5,3.658879,0,41798,6/8/2014
Aggro,Red_Deck_Wins,16,428,7427,5,3.658879,0,41789,5/30/2014
Aggro,Red_Deck_Wins,16,428,7375,5,3.658879,0,41779,5/20/2014
Aggro,Red_Deck_Wins,16,428,7336,5,3.658879,0,41776,5/17/2014
Aggro,Red_Deck_Wins,16,428,7327,5,3.658879,0,41773,5/14/2014
Aggro,Red_Deck_Wins,16,428,7178,5,3.658879,0,41749,4/20/2014
Aggro,Red_Deck_Wins,16,428,7268,5,3.658879,0,41742,4/13/2014
Aggro,Red_Deck_Wins,16,428,6877,5,3.658879,0,41715,3/17/2014
Aggro,Red_Deck_Wins,16,428,6605,5,3.658879,0,41680,2/10/2014
Aggro,Red_Deck_Wins,16,428,6600,5,3.658879,0,41676,2/6/2014
Aggro,Red_Deck_Wins,16,428,6508,5,3.658879,0,41662,1/23/2014
Aggro,Red_Deck_Wins,16,428,6511,5,3.658879,0,41661,1/22/2014
Aggro,Red_Deck_Wins,16,428,6299,5,3.658879,0,41625,12/17/2013
Aggro,Red_Deck_Wins,16,428,6255,5,3.658879,0,41621,12/13/2013
Aggro,Red_Deck_Wins,16,428,5977,5,3.658879,0,41546,9/29/2013
Aggro,Red_Deck_Wins,16,428,5596,5,3.658879,0,41523,9/6/2013
Aggro,Red_Deck_Wins,16,428,5499,5,3.658879,0,41499,8/13/2013
Aggro,Red_Deck_Wins,16,428,5499,5,3.658879,0,41499,8/13/2013
Aggro,Red_Deck_Wins,16,428,5380,5,3.658879,0,41484,7/29/2013
Aggro,Red_Deck_Wins,16,428,4897,5,3.658879,0,41400,5/6/2013
Aggro,Red_Deck_Wins,16,428,4458,5,3.658879,0,41328,2/23/2013
Aggro,Red_Deck_Wins,16,428,4425,5,3.658879,0,41314,2/9/2013
Aggro,Red_Deck_Wins,16,428,3983,5,3.658879,0,41258,12/15/2012
Aggro,Red_Deck_Wins,16,428,3989,5,3.658879,0,41246,12/3/2012
Aggro,Red_Deck_Wins,16,428,3538,5,3.658879,0,41189,10/7/2012
Aggro,Red_Deck_Wins,16,428,3367,5,3.658879,0,41175,9/23/2012
Aggro,Red_Deck_Wins,16,428,2758,5,3.658879,0,41000,4/1/2012
Aggro,Red_Deck_Wins,16,428,2594,5,3.658879,0,40979,3/11/2012
Aggro,Red_Deck_Wins,16,428,2533,5,3.658879,0,40958,2/19/2012
Aggro,Red_Deck_Wins,16,428,2537,5,3.658879,0,40958,2/19/2012
Aggro,Red_Deck_Wins,16,428,2497,5,3.658879,0,40930,1/22/2012
Aggro,Red_Deck_Wins,16,428,2499,5,3.658879,0,40930,1/22/2012
Aggro,Red_Deck_Wins,16,428,2005,5,3.658879,0,40795,9/9/2011
Aggro,Red_Deck_Wins,16,428,9339,6,3.658879,0,42073,3/10/2015
Aggro,Red_Deck_Wins,16,428,9140,6,3.658879,0,42055,2/20/2015
Aggro,Red_Deck_Wins,16,428,9096,6,3.658879,0,42050,2/15/2015
Aggro,Red_Deck_Wins,16,428,9081,6,3.658879,0,42047,2/12/2015
Aggro,Red_Deck_Wins,16,428,8428,6,3.658879,0,41944,11/1/2014
Aggro,Red_Deck_Wins,16,428,8420,6,3.658879,0,41916,10/4/2014
Aggro,Red_Deck_Wins,16,428,8176,6,3.658879,0,41897,9/15/2014
Aggro,Red_Deck_Wins,16,428,8040,6,3.658879,0,41872,8/21/2014
Aggro,Red_Deck_Wins,16,428,8008,6,3.658879,0,41863,8/12/2014
Aggro,Red_Deck_Wins,16,428,7965,6,3.658879,0,41854,8/3/2014
Aggro,Red_Deck_Wins,16,428,7811,6,3.658879,0,41834,7/14/2014
Aggro,Red_Deck_Wins,16,428,7785,6,3.658879,0,41832,7/12/2014
Aggro,Red_Deck_Wins,16,428,7450,6,3.658879,0,41790,5/31/2014
Aggro,Red_Deck_Wins,16,428,7360,6,3.658879,0,41777,5/18/2014
Aggro,Red_Deck_Wins,16,428,7327,6,3.658879,0,41773,5/14/2014
Aggro,Red_Deck_Wins,16,428,7319,6,3.658879,0,41770,5/11/2014
Aggro,Red_Deck_Wins,16,428,6694,6,3.658879,0,41664,1/25/2014
Aggro,Red_Deck_Wins,16,428,6410,6,3.658879,0,41648,1/9/2014
Aggro,Red_Deck_Wins,16,428,5580,6,3.658879,0,41519,9/2/2013
Aggro,Red_Deck_Wins,16,428,4514,6,3.658879,0,41337,3/4/2013
Aggro,Red_Deck_Wins,16,428,4360,6,3.658879,0,41314,2/9/2013
Aggro,Red_Deck_Wins,16,428,4124,6,3.658879,0,41272,12/29/2012
Aggro,Red_Deck_Wins,16,428,4003,6,3.658879,0,41267,12/24/2012
Aggro,Red_Deck_Wins,16,428,9381,7,3.658879,0,42078,3/15/2015
Aggro,Red_Deck_Wins,16,428,9282,7,3.658879,0,42068,3/5/2015
Aggro,Red_Deck_Wins,16,428,9304,7,3.658879,0,42068,3/5/2015
Aggro,Red_Deck_Wins,16,428,8718,7,3.658879,0,41987,12/14/2014
Aggro,Red_Deck_Wins,16,428,8040,7,3.658879,0,41872,8/21/2014
Aggro,Red_Deck_Wins,16,428,7796,7,3.658879,0,41832,7/12/2014
Aggro,Red_Deck_Wins,16,428,7737,7,3.658879,0,41823,7/3/2014
Aggro,Red_Deck_Wins,16,428,7415,7,3.658879,0,41786,5/27/2014
Aggro,Red_Deck_Wins,16,428,7409,7,3.658879,0,41784,5/25/2014
Aggro,Red_Deck_Wins,16,428,7374,7,3.658879,0,41778,5/19/2014
Aggro,Red_Deck_Wins,16,428,6803,7,3.658879,0,41702,3/4/2014
Aggro,Red_Deck_Wins,16,428,6781,7,3.658879,0,41700,3/2/2014
Aggro,Red_Deck_Wins,16,428,6752,7,3.658879,0,41697,2/27/2014
Aggro,Red_Deck_Wins,16,428,6602,7,3.658879,0,41678,2/8/2014
Aggro,Red_Deck_Wins,16,428,6694,7,3.658879,0,41664,1/25/2014
Aggro,Red_Deck_Wins,16,428,5580,7,3.658879,0,41519,9/2/2013
Aggro,Red_Deck_Wins,16,428,4535,7,3.658879,0,41335,3/2/2013
Aggro,Red_Deck_Wins,16,428,3655,7,3.658879,0,41202,10/20/2012
Aggro,Red_Deck_Wins,16,428,3080,7,3.658879,0,41119,7/29/2012
Aggro,Red_Deck_Wins,16,428,2759,7,3.658879,0,41069,6/9/2012
Aggro,Red_Deck_Wins,16,428,9158,8,3.658879,0,42058,2/23/2015
Aggro,Red_Deck_Wins,16,428,9081,8,3.658879,0,42047,2/12/2015
Aggro,Red_Deck_Wins,16,428,9033,8,3.658879,0,42036,2/1/2015
Aggro,Red_Deck_Wins,16,428,8420,8,3.658879,0,41916,10/4/2014
Aggro,Red_Deck_Wins,16,428,7964,8,3.658879,0,41854,8/3/2014
Aggro,Red_Deck_Wins,16,428,7965,8,3.658879,0,41854,8/3/2014
Aggro,Red_Deck_Wins,16,428,7806,8,3.658879,0,41834,7/14/2014
Aggro,Red_Deck_Wins,16,428,7685,8,3.658879,0,41812,6/22/2014
Aggro,Red_Deck_Wins,16,428,7413,8,3.658879,0,41785,5/26/2014
Aggro,Red_Deck_Wins,16,428,6509,8,3.658879,0,41660,1/21/2014
Aggro,Red_Deck_Wins,16,428,5498,8,3.658879,0,41503,8/17/2013
Aggro,Red_Deck_Wins,16,428,5250,8,3.658879,0,41463,7/8/2013
Aggro,Red_Deck_Wins,16,428,4975,8,3.658879,0,41414,5/20/2013
Aggro,Red_Deck_Wins,16,428,4715,8,3.658879,0,41370,4/6/2013
Aggro,Red_Deck_Wins,16,428,3283,8,3.658879,0,41168,9/16/2012
Aggro,Red_Deck_Wins,16,428,2517,8,3.658879,0,40944,2/5/2012
Aggro,Red_Deck_Wins,16,428,2005,8,3.658879,0,40795,9/9/2011
Aggro,Red_Deck_Wins,16,428,9376,9,3.658879,0,42078,3/15/2015
Aggro,Red_Deck_Wins,16,428,9376,9,3.658879,0,42078,3/15/2015
Aggro,Red_Deck_Wins,16,428,9179,9,3.658879,0,42057,2/22/2015
Aggro,Red_Deck_Wins,16,428,9179,9,3.658879,0,42057,2/22/2015
Aggro,Red_Deck_Wins,16,428,9179,9,3.658879,0,42057,2/22/2015
Aggro,Red_Deck_Wins,16,428,9179,9,3.658879,0,42057,2/22/2015
Aggro,Red_Deck_Wins,16,428,8894,9,3.658879,0,42015,1/11/2015
Aggro,Red_Deck_Wins,16,428,8873,9,3.658879,0,42008,1/4/2015
Aggro,Red_Deck_Wins,16,428,7761,9,3.658879,0,41826,7/6/2014
Aggro,Red_Deck_Wins,16,428,9367,10,3.658879,0,42077,3/14/2015
Aggro,RUG_Aggro,17,139,8849,1,3.007194,1,42006,1/2/2015
Aggro,RUG_Aggro,17,139,8507,1,3.007194,1,41957,11/14/2014
Aggro,RUG_Aggro,17,139,8401,1,3.007194,1,41940,10/28/2014
Aggro,RUG_Aggro,17,139,8371,1,3.007194,1,41936,10/24/2014
Aggro,RUG_Aggro,17,139,7931,1,3.007194,1,41853,8/2/2014
Aggro,RUG_Aggro,17,139,7906,1,3.007194,1,41845,7/25/2014
Aggro,RUG_Aggro,17,139,7396,1,3.007194,1,41777,5/18/2014
Aggro,RUG_Aggro,17,139,6507,1,3.007194,1,41659,1/20/2014
Aggro,RUG_Aggro,17,139,5677,1,3.007194,1,41541,9/24/2013
Aggro,RUG_Aggro,17,139,5669,1,3.007194,1,41537,9/20/2013
Aggro,RUG_Aggro,17,139,3530,1,3.007194,1,41188,10/6/2012
Aggro,RUG_Aggro,17,139,3434,1,3.007194,1,41180,9/28/2012
Aggro,RUG_Aggro,17,139,3357,1,3.007194,1,41174,9/22/2012
Aggro,RUG_Aggro,17,139,3286,1,3.007194,1,41169,9/17/2012
Aggro,RUG_Aggro,17,139,3264,1,3.007194,1,41165,9/13/2012
Aggro,RUG_Aggro,17,139,3261,1,3.007194,1,41164,9/12/2012
Aggro,RUG_Aggro,17,139,3226,1,3.007194,1,41162,9/10/2012
Aggro,RUG_Aggro,17,139,3206,1,3.007194,1,41159,9/7/2012
Aggro,RUG_Aggro,17,139,3207,1,3.007194,1,41159,9/7/2012
Aggro,RUG_Aggro,17,139,3193,1,3.007194,1,41158,9/6/2012
Aggro,RUG_Aggro,17,139,3185,1,3.007194,1,41157,9/5/2012
Aggro,RUG_Aggro,17,139,3128,1,3.007194,1,41152,8/31/2012
Aggro,RUG_Aggro,17,139,3093,1,3.007194,1,41149,8/28/2012
Aggro,RUG_Aggro,17,139,3024,1,3.007194,1,41144,8/23/2012
Aggro,RUG_Aggro,17,139,2890,1,3.007194,1,41141,8/20/2012
Aggro,RUG_Aggro,17,139,2858,1,3.007194,1,41137,8/16/2012
Aggro,RUG_Aggro,17,139,2842,1,3.007194,1,41132,8/11/2012
Aggro,RUG_Aggro,17,139,2841,1,3.007194,1,41131,8/10/2012
Aggro,RUG_Aggro,17,139,2850,1,3.007194,1,41127,8/6/2012
Aggro,RUG_Aggro,17,139,2826,1,3.007194,1,41126,8/5/2012
Aggro,RUG_Aggro,17,139,2788,1,3.007194,1,41102,7/12/2012
Aggro,RUG_Aggro,17,139,2641,1,3.007194,1,41000,4/1/2012
Aggro,RUG_Aggro,17,139,2612,1,3.007194,1,40986,3/18/2012
Aggro,RUG_Aggro,17,139,2592,1,3.007194,1,40979,3/11/2012
Aggro,RUG_Aggro,17,139,2591,1,3.007194,1,40978,3/10/2012
Aggro,RUG_Aggro,17,139,2577,1,3.007194,1,40971,3/3/2012
Aggro,RUG_Aggro,17,139,2558,1,3.007194,1,40957,2/18/2012
Aggro,RUG_Aggro,17,139,2394,1,3.007194,1,40901,12/24/2011
Aggro,RUG_Aggro,17,139,2309,1,3.007194,1,40873,11/26/2011
Aggro,RUG_Aggro,17,139,2253,1,3.007194,1,40866,11/19/2011
Aggro,RUG_Aggro,17,139,8416,2,3.007194,1,41945,11/2/2014
Aggro,RUG_Aggro,17,139,8198,2,3.007194,1,41902,9/20/2014
Aggro,RUG_Aggro,17,139,8046,2,3.007194,1,41874,8/23/2014
Aggro,RUG_Aggro,17,139,8040,2,3.007194,1,41872,8/21/2014
Aggro,RUG_Aggro,17,139,7580,2,3.007194,1,41798,6/8/2014
Aggro,RUG_Aggro,17,139,5850,2,3.007194,1,41567,10/20/2013
Aggro,RUG_Aggro,17,139,5530,2,3.007194,1,41511,8/25/2013
Aggro,RUG_Aggro,17,139,4485,2,3.007194,1,41329,2/24/2013
Aggro,RUG_Aggro,17,139,3359,2,3.007194,1,41175,9/23/2012
Aggro,RUG_Aggro,17,139,3326,2,3.007194,1,41170,9/18/2012
Aggro,RUG_Aggro,17,139,3281,2,3.007194,1,41167,9/15/2012
Aggro,RUG_Aggro,17,139,3264,2,3.007194,1,41165,9/13/2012
