supertype,supertype_id,archetype,archetype_id,deck_id,player,event,event_id,rank,date_num,date
Control,2,Mono_Black_Control,29,240296,tonifm,MTGO_Modern_Daily_(#6923028),7006,5,41728,3/30/2014
Control,2,Mono_Black_Control,29,236378,samout,MTGO_Modern_Daily_(#6488557),6319,5,41627,12/19/2013
Control,2,Mono_Black_Control,29,225687,Phimus_Pan,"PTQ_San_Diego'13_(Glendale,_Arizona)",4425,5,41314,2/9/2013
Control,2,Mono_Black_Control,29,217005,Youhei_Ishiguro,"PTQ_Barcelona_(Nagano,_Japan)",2616,5,40985,3/17/2012
Control,2,Other_Control,30,252735,Matsumoto_Yuuki,God_Series_-_Phase_3_finals,9179,5,42057,2/22/2015
Control,2,Other_Control,30,249275,Tyler_Forshaw,SCG_Premier_IQ_Richmond,8608,5,41966,11/23/2014
Control,2,Other_Control,30,248649,MattiasNL,MTGO_Modern_Daily_(#7620600),8474,5,41947,11/4/2014
Control,2,Other_Control,30,246443,Alberto_Strade,"PTQ_Khans_of_Tarkir_(Riccione,_Italy)",8056,5,41867,8/16/2014
Control,2,Other_Control,30,246220,Orrin_Swift,SCG_Premier_IQ_-_Dallas,8022,5,41854,8/3/2014
Control,2,Other_Control,30,245245,Timothy_Fay,"PTQ_Khans_of_Tarkir_(Monroeville,_Pennsylvania)",7858,5,41825,7/5/2014
Control,2,Other_Control,30,242057,tennisStar99,MTGO_Modern_Daily_(#7095473),7343,5,41775,5/16/2014
Control,2,Other_Control,30,241601,abbadon55,MTGO_Modern_Daily_(#7051656),7260,5,41762,5/3/2014
Control,2,Other_Control,30,239302,osmanozguney,MTGO_Modern_Premier_(#6834296),6835,5,41707,3/9/2014
Control,2,Other_Control,30,237130,storied_hero,MTGO_Modern_Daily_(#6622118),6471,5,41655,1/16/2014
Control,2,Other_Control,30,233384,BlindNavigator,MTGO_Modern_Premier_(#6044631),5763,5,41554,10/7/2013
Control,2,Other_Control,30,232942,Bahra,MTGO_Modern_Daily_(#5998572),5678,5,41540,9/23/2013
Control,2,Other_Control,30,232846,Bahra,MTGO_Modern_Daily_(#5969625),5664,5,41534,9/17/2013
Control,2,Other_Control,30,216757,John_Buss,"PTQ_Barcelona_(Omaha,_Nebraska)",2579,5,40971,3/3/2012
Control,2,Other_Control,30,216752,Gery_Pawelzik,"PTQ_Barcelona_(Philadelphia,_Pennsylvania)",2578,5,40971,3/3/2012
Control,2,Other_Control,30,216460,Ruud_Warmenhoven,"PTQ_Barcelona_(Zwolle,_The_Netherlands)",2532,5,40959,2/20/2012
Control,2,Other_Control,30,216252,Matt_Westbrook,"PTQ_Barcelona_(Brooklyn,_New_York)",2501,5,40929,1/21/2012
Control,2,Other_Control,30,214553,Tom_Regnol,South_Modern_Open,2080,5,40825,10/9/2011
Control,2,Teaching_Control,31,237463,ManuGodineau,MTGO_Modern_Daily_(#6654043),6525,5,41663,1/24/2014
Control,2,Teaching_Control,31,223559,1310HaZzZaRd,"PTQ_San_Diego'13_(MTGO,_#4775904)",3987,5,41267,12/24/2012
Control,2,Teaching_Control,31,216461,Gijs_de_Goeijen,"PTQ_Barcelona_(Zwolle,_The_Netherlands)",2532,5,40959,2/20/2012
Control,2,The_Rock,32,247831,Richard_Lessmann,"Main_Modern_Ovinogeddon_9_(Milan,_Italy)",8317,5,41915,10/3/2014
Control,2,The_Rock,32,247441,Erik_Blanchet,SCG_Premier_IQ_Edison,8247,5,41910,9/28/2014
Control,2,The_Rock,32,246720,Francesco_Grosso,"PTQ_Khans_of_Tarkir_(Bari,_Italy)",8109,5,41875,8/24/2014
Control,2,The_Rock,32,246738,Vladimir_Mayoral,"PTQ_Khans_of_Tarkir_(Medellín,_Colombia)",8111,5,41868,8/17/2014
Control,2,The_Rock,32,246172,Christoffer_Almquist,"PTQ_Khans_of_Tarkir_(Stockholm,_Sweden)",8016,5,41867,8/16/2014
Control,2,The_Rock,32,246177,Staffan_Enberg,"PTQ_Khans_of_Tarkir_(Stockholm,_Sweden)",8016,5,41867,8/16/2014
Control,2,The_Rock,32,246017,Darrin_Emery,2014_Modern_State_Championships_-_Maine,7997,5,41854,8/3/2014
Control,2,The_Rock,32,246203,Justin_Parente,2014_Modern_State_Championships_-_Georgia,8020,5,41854,8/3/2014
Control,2,The_Rock,32,245145,Dominic_Müller,"PTQ_Khans_of_Tarkir_(Hannover,_Germany)",7840,5,41833,7/13/2014
Control,2,The_Rock,32,244670,smashilha,MTGO_Modern_Premier_(#7263399),7761,5,41826,7/6/2014
Control,2,The_Rock,32,244685,smashilha,MTGO_Modern_Premier_(#7263434),7762,5,41826,7/6/2014
Control,2,The_Rock,32,244954,Julien_Burgan,"PTQ_Khans_of_Tarkir_(Strasbourg,_France)",7803,5,41826,7/6/2014
Control,2,The_Rock,32,245263,Michael_Bridda,"PTQ_Khans_of_Tarkir_(Wilmington,_Delaware)",7861,5,41826,7/6/2014
Control,2,The_Rock,32,244538,Darkham26,MTGO_Modern_Premier_(#7263356),7740,5,41825,7/5/2014
Control,2,The_Rock,32,245248,Harry_Corvese,"PTQ_Khans_of_Tarkir_(Monroeville,_Pennsylvania)",7858,5,41825,7/5/2014
Control,2,The_Rock,32,244252,viktorkav,MTGO_Modern_Premier_(#7242013),7702,5,41820,6/30/2014
Control,2,The_Rock,32,244069,ceobry01,MTGO_Modern_Daily_(#7241901),7673,5,41817,6/27/2014
Control,2,The_Rock,32,244056,smashilha,MTGO_Modern_Daily_(#7218397),7668,5,41815,6/25/2014
Control,2,The_Rock,32,243986,Shawn_Khoo,PTQ_Khans_of_Tarkir_-_Singapore,7658,5,41812,6/22/2014
Control,2,The_Rock,32,243665,Luca_Cetrullo,PTQ_Khans_of_Tarkir_-_Pescara,7604,5,41805,6/15/2014
Control,2,The_Rock,32,243480,YYsapporo,MTGO_Modern_Premier_(#7190426),7579,5,41804,6/14/2014
Control,2,The_Rock,32,243116,kei00,MTGO_Modern_Premier_(#7167094),7520,5,41798,6/8/2014
Control,2,The_Rock,32,243376,Austin_Swantz,PTQ_Khans_of_Tarkir_-_Lenexa,7560,5,41797,6/7/2014
Control,2,The_Rock,32,243378,Larry_Waymon,PTQ_Khans_of_Tarkir_-_Lenexa,7560,5,41797,6/7/2014
Control,2,The_Rock,32,242436,Happy_Buddy,MTGO_Modern_Daily_(#7120396),7415,5,41786,5/27/2014
Control,2,The_Rock,32,242239,LalauWBA,MTGO_Modern_Daily_(#7095597),7379,5,41780,5/21/2014
Control,2,The_Rock,32,241724,Matt_Mealing,"SOMS_@_Toronto,_Ontario",7280,5,41762,5/3/2014
Control,2,The_Rock,32,241489,LalauWBA,MTGO_Modern_Daily_(#7035733),7237,5,41759,4/30/2014
Control,2,The_Rock,32,239967,LalauWBA,MTGO_Modern_Premier_(#6894846),6960,5,41722,3/24/2014
Control,2,The_Rock,32,239624,Racador,MTGO_Modern_Premier_(#6865595),6900,5,41714,3/16/2014
Control,2,The_Rock,32,232539,BigPrads,MTGO_Modern_Daily_(#5936806),5616,5,41528,9/11/2013
Control,2,The_Rock,32,232335,Zwischenzug,MTGO_Modern_Daily_(#5900485),5583,5,41521,9/4/2013
Control,2,The_Rock,32,231547,RandomDrooler,MTGO_Modern_Daily_(#5798582),5459,5,41499,8/13/2013
Control,2,The_Rock,32,231507,Tenjum,MTGO_Modern_Premier_(#5798530),5455,5,41498,8/12/2013
Control,2,The_Rock,32,231311,RandomDrooler,MTGO_Modern_Daily_(#5765262),5416,5,41492,8/6/2013
Control,2,The_Rock,32,231136,RandomDrooler,MTGO_Modern_Premier_(#5765210),5392,5,41491,8/5/2013
Control,2,The_Rock,32,225869,Sander_Sepp,"PTQ_San_Diego'13_(Tallinn,_Estonia)",4458,5,41328,2/23/2013
Control,2,The_Rock,32,216623,Jun.I,"PTQ_Barcelona_(MTGO,_#3457026)",2559,5,40964,2/25/2012
Control,2,The_Rock,32,216512,Richard_Cobb,"PTQ_Barcelona_(Hattiesburg,_Mississippi)",2539,5,40957,2/18/2012
Control,2,The_Rock,32,214002,Gosu.,MTGO_Modern_Daily_(#2739347),1946,5,40781,8/26/2011
Control,2,UrzaTron,33,253829,P_Ninny,MTGO_Modern_MOCS_(#8068338),9383,5,42077,3/14/2015
Control,2,UrzaTron,33,253293,Alessio_Guidi,PPTQ_Montecatini_Terme_(Italy),9273,5,42057,2/22/2015
Control,2,UrzaTron,33,251547,Fhorar,MTGO_Modern_Daily_(#7930081),9049,5,42038,2/3/2015
Control,2,UrzaTron,33,251062,duparcqG,MTGO_Modern_Daily_(#7892466),8952,5,42019,1/15/2015
Control,2,UrzaTron,33,250735,Andrew_Elenbogen,Grand_Prix_Omaha_2015,8894,5,42015,1/11/2015
Control,2,UrzaTron,33,250708,__FAB__,MTGO_Modern_Daily_(#7867296),8893,5,42012,1/8/2015
Control,2,UrzaTron,33,250614,Tassinari_Matteo,"PPTQ_Magic_Store_(Forli,_Italy)",8874,5,42001,12/28/2014
Control,2,UrzaTron,33,248611,Adam_Filburn,SCG_Premier_IQ_Columbus,8468,5,41952,11/9/2014
Control,2,UrzaTron,33,247435,Zach_Fowler,SCG_Premier_IQ_Indianapolis,8246,5,41910,9/28/2014
Control,2,UrzaTron,33,246171,Christoffer_Niemi,"PTQ_Khans_of_Tarkir_(Stockholm,_Sweden)",8016,5,41867,8/16/2014
Control,2,UrzaTron,33,246442,Davide_Zedda,"PTQ_Khans_of_Tarkir_(Riccione,_Italy)",8056,5,41867,8/16/2014
Control,2,UrzaTron,33,245991,shoktroopa,MTGO_Modern_Premier_(#7356108),7992,5,41861,8/10/2014
Control,2,UrzaTron,33,246182,Roger_Styers,2014_Modern_State_Championships_-_Mississippi,8017,5,41854,8/3/2014
Control,2,UrzaTron,33,246200,Michael_Gaydos,2014_Modern_State_Championships_-_North_Dakota,8019,5,41854,8/3/2014
Control,2,UrzaTron,33,245279,killabeeze,MTGO_Modern_Daily_(#7299759),7865,5,41841,7/21/2014
Control,2,UrzaTron,33,245254,Jose_Maria_Gil_De_Cordoba,"PTQ_Khans_of_Tarkir_(Murcia,_Spain)",7860,5,41826,7/6/2014
Control,2,UrzaTron,33,244298,shoktroopa,MTGO_Modern_Daily_(#7241967),7706,5,41818,6/28/2014
Control,2,UrzaTron,33,244156,McWinSauce,MTGO_Modern_Daily_(#7241873),7688,5,41816,6/26/2014
Control,2,UrzaTron,33,244279,shoktroopa,MTGO_Modern_Premier_(#7218327),7704,5,41813,6/23/2014
Control,2,UrzaTron,33,244131,Panebianco_Fedele,Day_of_Judgment_2014_@_Caos_AD,7685,5,41812,6/22/2014
Control,2,UrzaTron,33,244110,Brad_Eier,"PTQ_Khans_of_Tarkir_(North_Canton,_Ohio)",7682,5,41797,6/7/2014
Control,2,UrzaTron,33,242880,Maldito_Duende,MTGO_Modern_Daily_(#7143386),7481,5,41791,6/1/2014
Control,2,UrzaTron,33,242929,Tim_Turner,"Hatboro,_PA_-_SCG_IQ",7489,5,41791,6/1/2014
Control,2,UrzaTron,33,241812,sammy_deluxe,MTGO_Modern_Premier_(#7074870),7300,5,41769,5/10/2014
Control,2,UrzaTron,33,241640,Guy_Duparcq,BoM9_Modern_Main_Event,7266,5,41762,5/3/2014
Control,2,UrzaTron,33,241198,duparcqG,MTGO_Modern_Premier_(#7008975),7187,5,41750,4/21/2014
Control,2,UrzaTron,33,240966,medosfiction,MTGO_Modern_Premier_(#6975295),7142,5,41743,4/14/2014
Control,2,UrzaTron,33,241416,Samuel_Arevalo,3_Open_Modern_Catalunya,7224,5,41741,4/12/2014
Control,2,UrzaTron,33,240413,shoktroopa,MTGO_Modern_Daily_(#6950538),7031,5,41733,4/4/2014
Control,2,UrzaTron,33,239987,LuckyinUnlucky,MTGO_Modern_Daily_(#6894877),6963,5,41722,3/24/2014
Control,2,UrzaTron,33,239244,JediJay,MTGO_Modern_Daily_(#6834304),6825,5,41707,3/9/2014
Control,2,UrzaTron,33,238099,JediJay,MTGO_Modern_Daily_(#6710574),6630,5,41677,2/7/2014
Control,2,UrzaTron,33,237910,ayedub,MTGO_Modern_Daily_(#6683963),6596,5,41674,2/4/2014
Control,2,UrzaTron,33,237642,rvictory,MTGO_Modern_Premier_(#6654140),6555,5,41666,1/27/2014
Control,2,UrzaTron,33,237561,s8shock,MTGO_Modern_Premier_(#6654128),6538,5,41665,1/26/2014
Control,2,UrzaTron,33,251243,Brad_Carpenter,StarCityGames_Premier_IQ_-_Washington,8990,5,41664,1/25/2014
Control,2,UrzaTron,33,236991,Bernhard_Wurmitzer,Grand_Prix_Prague_2014,6436,5,41651,1/12/2014
Control,2,UrzaTron,33,236052,killabeeze,MTGO_Modern_Daily_(#6455075),6272,5,41623,12/15/2013
Control,2,UrzaTron,33,234349,killabeeze,MTGO_Modern_Daily_(#6162872),5921,5,41575,10/28/2013
Control,2,UrzaTron,33,233257,Garry_Wong,Grand_Prix_Brisbane_2013,5741,5,41553,10/6/2013
Control,2,UrzaTron,33,233259,Cameron_Harris,Grand_Prix_Brisbane_2013,5741,5,41553,10/6/2013
Control,2,UrzaTron,33,233707,Andr©_Barbosa,HobbitsLand_1st_year_-_GPT_Antuerp,5799,5,41552,10/5/2013
Control,2,UrzaTron,33,232889,Hill_Giant,MTGO_Modern_Daily_(#5998534),5671,5,41539,9/22/2013
Control,2,UrzaTron,33,232526,DarkestMage,MTGO_Modern_Daily_(#5936756),5613,5,41526,9/9/2013
Control,2,UrzaTron,33,232311,JediJay,MTGO_Modern_Daily_(#5900435),5580,5,41519,9/2/2013
Control,2,UrzaTron,33,232267,Hill_Giant,MTGO_Modern_Daily_(#5900397),5573,5,41518,9/1/2013
Control,2,UrzaTron,33,232565,killabeeze,MTGO_Modern_Daily_(#5900359),5620,5,41517,8/31/2013
Control,2,UrzaTron,33,231624,Draysor,MTGO_Modern_Daily_(#5831954),5471,5,41501,8/15/2013
Control,2,UrzaTron,33,230062,Hewhosmites,MTGO_Modern_Daily_(#5625436),5214,5,41456,7/1/2013
Control,2,UrzaTron,33,229140,Lomater_Fabrizio,"SCG_Invitational_Q._-_MLL#11,_Milan,_Italy",5051,5,41413,5/19/2013
Control,2,UrzaTron,33,228116,Plus1Plus1,MTGO_Modern_Premier_(#5352503),4867,5,41393,4/29/2013
Control,2,UrzaTron,33,226566,UNPOPIN,"PTQ_San_Diego'13_(MTGO,_#5163667)",4585,5,41349,3/16/2013
Control,2,UrzaTron,33,226206,_Blaze777_,"PTQ_San_Diego'13_(MTGO,_#5125307)",4517,5,41344,3/11/2013
Control,2,UrzaTron,33,226574,Alexander_Sch¤fer,"PTQ_San_Diego'13_(Mannheim,_Germany)",4587,5,41343,3/10/2013
Control,2,UrzaTron,33,226191,mephidro,MTGO_Modern_Daily_(#5088776),4515,5,41338,3/5/2013
Control,2,UrzaTron,33,225957,Devil_,MTGO_Modern_Daily_(#5088742),4474,5,41337,3/4/2013
Control,2,UrzaTron,33,225918,Daniel_Mr¡z,"PTQ_San_Diego'13_(Brno,_Czech_Republic)",4467,5,41332,2/27/2013
Control,2,UrzaTron,33,225906,Devil_,MTGO_Modern_Daily_(#5061752),4465,5,41331,2/26/2013
Control,2,UrzaTron,33,226053,Ian_Kendall,"PTQ_San_Diego'13_(Seattle,_Washington)",4489,5,41329,2/24/2013
Control,2,UrzaTron,33,226083,Michael_Mindt,"PTQ_San_Diego'13_(Seattle,_Washington)",4495,5,41328,2/23/2013
Control,2,UrzaTron,33,225327,shoktroopa,MTGO_Modern_Premier_(#4991821),4344,5,41316,2/11/2013
Control,2,UrzaTron,33,225669,Jesse_Moulton,"PTQ_San_Diego'13_(Garden_City,_Michigan)",4423,5,41314,2/9/2013
Control,2,UrzaTron,33,224769,DanaK68,MTGO_Modern_Daily_(#4910670),4239,5,41297,1/23/2013
Control,2,UrzaTron,33,224693,Kmaster,MTGO_Modern_Daily_(#4910652),4226,5,41296,1/22/2013
Control,2,UrzaTron,33,224990,Justin_Slone,"PTQ_San_Diego'13_(Northglenn,_Colorado)",4279,5,41293,1/19/2013
Control,2,UrzaTron,33,224604,GamersDen,MTGO_Modern_Daily_(#4910460),4215,5,41292,1/18/2013
Control,2,UW_Control,34,251270,ReadinReverse,MTGO_Modern_Daily_(#7911928),8995,5,42029,1/25/2015
Control,2,UW_Control,34,251279,ReadinReverse,MTGO_Modern_Daily_(#7911928),8998,5,42029,1/25/2015
Control,2,UW_Control,34,248501,Alessandro_Cattani,MLL_#2_-_Milano,8446,5,41938,10/26/2014
Control,2,UW_Control,34,246185,Christian_Stewart,2014_Modern_State_Championships_-_Mississippi,8017,5,41854,8/3/2014
Control,2,UW_Control,34,244955,Martin_Zimmermann,"PTQ_Khans_of_Tarkir_(Strasbourg,_France)",7803,5,41826,7/6/2014
Control,2,UW_Control,34,244515,blastoids,MTGO_Modern_Daily_(#7263317),7737,5,41823,7/3/2014
Control,2,UW_Control,34,243559,JB2002,MTGO_Modern_Premier_(#7190470),7590,5,41805,6/15/2014
Control,2,UW_Control,34,243674,Nam_Le,PTQ_Khans_of_Tarkir_-_Torino,7605,5,41805,6/15/2014
Control,2,UW_Control,34,244289,Adam_Tellis,"PTQ_Khans_of_Tarkir_(Villa_Park,_Illinois)",7705,5,41798,6/8/2014
Control,2,UW_Control,34,243501,Jody_Keith,"SCG_Invitational_Qualifier_-_Baton_Rouge,_LA",7582,5,41791,6/1/2014
Control,2,UW_Control,34,243492,Cyler_Pottorf,"SCG_Invitational_Qualifier_-_Butte,_MO",7581,5,41769,5/10/2014
Control,2,UW_Control,34,239871,Dylan_Fay,MTGO_Modern_Premier_(#6894805),6944,5,41721,3/23/2014
Control,2,UW_Control,34,239644,funkydude787,MTGO_Modern_Daily_(#6884454),6904,5,41717,3/19/2014
Control,2,UW_Control,34,239693,iluvvideogames,MTGO_Modern_Daily_(#6884448),6912,5,41716,3/18/2014
Control,2,UW_Control,34,239144,horori,MTGO_Modern_Daily_(#6834203),6809,5,41705,3/7/2014
Control,2,UW_Control,34,238395,horori,MTGO_Modern_Daily_(#6737525),6684,5,41689,2/19/2014
Control,2,UW_Control,34,237961,Matteso,MTGO_Modern_Premier_(#6710671),6604,5,41680,2/10/2014
Control,2,UW_Control,34,238083,diegozigg,MTGO_Modern_Daily_(#6710666),6627,5,41679,2/9/2014
Control,2,UW_Control,34,237956,Crash_CZ,MTGO_Modern_Daily_(#6710629),6603,5,41678,2/8/2014
Control,2,UW_Control,34,237369,christopher99,MTGO_Modern_Daily_(#6622234),6510,5,41658,1/19/2014
Control,2,UW_Control,34,237216,im2g00t4ubarn,MTGO_Modern_Premier_(#6622166),6484,5,41657,1/18/2014
Control,2,UW_Control,34,237077,ElPampa,MTGO_Modern_Daily_(#6591846),6464,5,41651,1/12/2014
Control,2,UW_Control,34,236710,Crash_CZ,MTGO_Modern_Daily_(#6569297),6373,5,41645,1/6/2014
Control,2,UW_Control,34,233058,itsnotme,MTGO_Modern_Daily_(#6021686),5700,5,41543,9/26/2013
Control,2,UW_Control,34,232746,koolaidg,MTGO_Modern_Daily_(#5969555),5646,5,41532,9/15/2013
Control,2,UW_Control,34,231803,Christian_Sellner,Modern_Tuniers,5498,5,41503,8/17/2013
Control,2,UW_Control,34,231515,Reinschlüssel_Manuel,Modern_Turniers,5456,5,41491,8/5/2013
Control,2,UW_Control,34,230272,Brandon_Nelson,Grand_Prix_Kansas_City_2013,5250,5,41463,7/8/2013
Control,2,UW_Control,34,229484,MR_Thompson,MTGO_Modern_Premier_(#5527515),5107,5,41435,6/10/2013
Control,2,UW_Control,34,229201,Walka,MTGO_Modern_Premier_(#5492658),5064,5,41428,6/3/2013
Control,2,UW_Control,34,228712,chepa,MTGO_Modern_Premier_(#5423852),4973,5,41414,5/20/2013
Control,2,UW_Control,34,227626,chihoi,MTGO_Modern_Premier_(#5294111),4780,5,41379,4/15/2013
Control,2,UW_Control,34,227102,pyromaniac4290,MTGO_Modern_Premier_(#5230692),4689,5,41365,4/1/2013
Control,2,UW_Control,34,226277,Daniel_Dusang,"PTQ_San_Diego'13_(Springfield,_Missouri)",4532,5,41335,3/2/2013
Control,2,UW_Control,34,226285,Seymour_Skinner,"PTQ_San_Diego'13_(Springfield,_?)",4533,5,41335,3/2/2013
Control,2,UW_Control,34,225672,James_Seelhoff,"PTQ_San_Diego'13_(Garden_City,_Michigan)",4423,5,41314,2/9/2013
Control,2,UW_Control,34,225115,Kraftwerk,"PTQ_San_Diego'13_(MTGO,_#4981512)",4303,5,41309,2/4/2013
Control,2,UW_Control,34,224357,H_Empire,"PTQ_San_Diego'13_(MTGO,_#4877272)",4167,5,41287,1/13/2013
Control,2,UW_Control,34,224984,Mayantigo_Don©s,"PTQ_San_Diego'13_(Barcelona,_Spain)",4278,5,41286,1/12/2013
Control,2,UW_Control,34,223924,danabeast7,MTGO_Modern_Premier_(#4776301),4083,5,41274,12/31/2012
Control,2,UW_Control,34,223319,Collin_Morton,Grand_Prix_Toronto_2012,3938,5,41252,12/9/2012
Control,2,UWx_Midrange,35,253132,Luca_Garreli,"PPTQ_Milwaukee_@_Dark_Side_(Roma,_Italy)",9248,5,42064,3/1/2015
Control,2,UWx_Midrange,35,253296,Dario_Parricelli,PPTQ_Montecatini_Terme_(Italy),9273,5,42057,2/22/2015
Control,2,UWx_Midrange,35,251692,Alfapu,MTGO_Modern_Daily_(#7949839),9071,5,42044,2/9/2015
Control,2,UWx_Midrange,35,250688,dbreezy89,MTGO_Modern_Daily_(#7867326),8887,5,42013,1/9/2015
Control,2,UWx_Midrange,35,250126,Sasabe_Yuusuke,The_Last_Sun_2014,8779,5,41994,12/21/2014
Control,2,UWx_Midrange,35,248609,Christopher_Ward,SCG_Premier_IQ_Columbus,8468,5,41952,11/9/2014
Control,2,UWx_Midrange,35,248283,Alex_Hottmann,Modern_Auenland_Dortmund,8404,5,41937,10/25/2014
Control,2,UWx_Midrange,35,248477,Alex_Hottmann,Modern_Auenland_Dortmund,8441,5,41937,10/25/2014
Control,2,UWx_Midrange,35,247433,Bruce_Edelman,SCG_Premier_IQ_Indianapolis,8246,5,41910,9/28/2014
Control,2,UWx_Midrange,35,246665,Giulio_Pasqui,"PTQ_Khans_of_Tarkir_(Grosseto,_Italy)",8097,5,41875,8/24/2014
Control,2,UWx_Midrange,35,246721,Giuliano_Benincasa,"PTQ_Khans_of_Tarkir_(Bari,_Italy)",8109,5,41875,8/24/2014
Control,2,UWx_Midrange,35,246714,Jeremy_Secules,"PTQ_Khans_of_Tarkir_(Johnson_City,_NY)",8108,5,41874,8/23/2014
Control,2,UWx_Midrange,35,246566,James_Hames,"PTQ_Khans_of_Tarkir_(Marietta,_Georgia)",8081,5,41868,8/17/2014
Control,2,UWx_Midrange,35,246028,Drew_Estep,2014_Modern_State_Championships_-_Montana,7998,5,41854,8/3/2014
Control,2,UWx_Midrange,35,246202,Brandon_Bjornson,2014_Modern_State_Championships_-_North_Dakota,8019,5,41854,8/3/2014
Control,2,UWx_Midrange,35,244953,Christian_Hauck,"PTQ_Khans_of_Tarkir_(Strasbourg,_France)",7803,5,41826,7/6/2014
Control,2,UWx_Midrange,35,245269,Jeffrey_Pan,"PTQ_Khans_of_Tarkir_(Toledo,_Ohio)",7862,5,41826,7/6/2014
Control,2,UWx_Midrange,35,245832,Dario_Polli,IMT_5_-_Italian_Magic_Tour_-_Milano,7962,5,41826,7/6/2014
Control,2,UWx_Midrange,35,245833,Thomas_Morge,IMT_5_-_Italian_Magic_Tour_-_Milano,7962,5,41826,7/6/2014
Control,2,UWx_Midrange,35,244324,krazykirby4,MTGO_Modern_Premier_(#7242002),7710,5,41819,6/29/2014
Control,2,UWx_Midrange,35,244750,John_McCaleb,"PTQ_Khans_of_Tarkir_(Little_Rock,_Arkansas)",7772,5,41818,6/28/2014
Control,2,UWx_Midrange,35,244752,Troy_Goode,"PTQ_Khans_of_Tarkir_(Little_Rock,_Arkansas)",7772,5,41818,6/28/2014
Control,2,UWx_Midrange,35,244940,Joseph_Chmielewski,TMVgames.com_$5k,7801,5,41818,6/28/2014
Control,2,UWx_Midrange,35,243984,Tay_Jun_Hao,PTQ_Khans_of_Tarkir_-_Singapore,7658,5,41812,6/22/2014
Control,2,UWx_Midrange,35,244129,Phillipe_Asselin,"PTQ_Khans_of_Tarkir_(Montreal,_Quebec)",7684,5,41804,6/14/2014
Control,2,UWx_Midrange,35,244441,Andrew_Robdrup,"PTQ_Khans_of_Tarkir_(Syracuse,_New_York)",7723,5,41804,6/14/2014
Control,2,UWx_Midrange,35,244355,Josh_Antle,"PTQ_Khans_of_Tarkir_(Mount_Pearl,_Canada)",7713,5,41797,6/7/2014
Control,2,UWx_Midrange,35,242392,Sa_To_Ri,MTGO_Modern_Premier_(#7120359),7408,5,41784,5/25/2014
Control,2,UWx_Midrange,35,242299,kozel,MTGO_Modern_Premier_(#7120327),7392,5,41783,5/24/2014
Control,2,UWx_Midrange,35,242285,RobintheHood,MTGO_Modern_Daily_(#7120289),7389,5,41782,5/23/2014
Control,2,UWx_Midrange,35,241847,Nick_Bonham,Grand_Prix_Minneapolis_2014,7306,5,41771,5/12/2014
Control,2,UWx_Midrange,35,241969,Niccolò_Bampi,Earthquake_Finale_Emila,7324,5,41763,5/4/2014
Control,2,UWx_Midrange,35,241522,giganticminnow,MTGO_Modern_Premier_(#7035631),7244,5,41756,4/27/2014
Control,2,UWx_Midrange,35,241095,YYsapporo,MTGO_Modern_Premier_(#7008924),7171,5,41748,4/19/2014
Control,2,UWx_Midrange,35,240253,Amillium,MTGO_Modern_Premier_(#6922979),7001,5,41727,3/29/2014
Control,2,UWx_Midrange,35,239941,Dario_Parricelli,Italian_Magic_Tour_Arezzo,6956,5,41721,3/23/2014
Control,2,UWx_Midrange,35,239387,Wibmer_Sebastian,MKM_Modern,6857,5,41692,2/22/2014
Control,2,UWx_Midrange,35,238172,bone55,MTGO_Modern_Daily_(#6710726),6642,5,41682,2/12/2014
Control,2,UWx_Midrange,35,237683,YYsapporo,MTGO_Modern_Daily_(#6683835),6561,5,41670,1/31/2014
Control,2,UWx_Midrange,35,237457,chepa,MTGO_Modern_Daily_(#6654098),6524,5,41664,1/25/2014
Control,2,UWx_Midrange,35,237150,YYsapporo,MTGO_Modern_Premier_(#6622190),6474,5,41657,1/18/2014
Control,2,UWx_Midrange,35,236706,Deranja,MTGO_Modern_Daily_(#6488937),6372,5,41640,1/1/2014
Control,2,UWx_Midrange,35,235358,Cesar_Pardo,2o_Evento_Lliga_Catalana_de_Modern,6115,5,41595,11/17/2013
Control,2,UWx_Midrange,35,234053,ElPampa,MTGO_Modern_Daily_(#6118379),5865,5,41568,10/21/2013
Control,2,UWx_Midrange,35,234370,Patxi_Sanchez,"GPT_Valencia_–_Papeleria_Camerun,_Cadiz",5924,5,41560,10/13/2013
Control,2,UWx_Midrange,35,233400,Xavier_Marcq,Grand_Prix_Trial_Antwerp_Anim-Magic,5765,5,41552,10/5/2013
Control,2,UWx_Midrange,35,233403,Nicolas_Beillant,Grand_Prix_Trial_Antwerp_Anim-Magic,5765,5,41552,10/5/2013
Control,2,UWx_Midrange,35,232859,Marios_Angelopoulos,ONFestival_Qualifiers_Thessaloniki,5665,5,41531,9/14/2013
Control,2,UWx_Midrange,35,229075,Asian_QP_farmer,MTGO_Modern_Premier_(#5457819),5041,5,41421,5/27/2013
Control,2,UWx_Midrange,35,228454,Orie_Guo,Grand_Prix_Portland_2013,4927,5,41406,5/12/2013
Control,2,UWx_Midrange,35,226581,thekid,MTGO_Modern_Premier_(#5163818),4592,5,41351,3/18/2013
Control,2,UWx_Midrange,35,226463,newplan,MTGO_Modern_Daily_(#5163677),4564,5,41347,3/14/2013
Control,2,UWx_Midrange,35,226102,Zwischenzug,MTGO_Modern_Daily_(#5125322),4498,5,41340,3/7/2013
