supertype,archetype,deck_href,player,player_href,event,event_href,rank,date
Aggro,Merfolk,http://www.mtgtop8.com/event?e=9304&d=253383&f=MO,aarong,http://www.mtgtop8.com/search?player=aarong,MTGO_Modern_Daily_(#8046300),http://www.mtgtop8.com/event?e=9304&f=MO,3,3/5/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=9267&d=253261&f=MO,landwalker000,http://www.mtgtop8.com/search?player=landwalker000,MTGO_Modern_Daily_(#8046283),http://www.mtgtop8.com/event?e=9267&f=MO,3,3/4/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=9256&d=253205&f=MO,Niels_Buhrkall,http://www.mtgtop8.com/search?player=Niels+Buhrkall,"Modern_@_Dragons_Lair_(Esbjerg,_Denmark)",http://www.mtgtop8.com/event?e=9256&f=MO,5,2/28/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=9158&d=252389&f=MO,RealDizzy,http://www.mtgtop8.com/search?player=RealDizzy,MTGO_Modern_Daily_(#7998191),http://www.mtgtop8.com/event?e=9158&f=MO,6,2/23/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=9149&d=252292&f=MO,Jonathan_Zaczek,http://www.mtgtop8.com/search?player=Jonathan+Zaczek,Grand_Prix_Vancouver_2015_-_Trial_Winners,http://www.mtgtop8.com/event?e=9149&f=MO,1,2/20/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=9136&d=252193&f=MO,dRost,http://www.mtgtop8.com/search?player=dRost,MTGO_Modern_Daily_(#7998068),http://www.mtgtop8.com/event?e=9136&f=MO,6,2/19/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=9130&d=252164&f=MO,Ricochetty,http://www.mtgtop8.com/search?player=Ricochetty,MTGO_Modern_Daily_(#7974208),http://www.mtgtop8.com/event?e=9130&f=MO,8,2/17/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=9082&d=251759&f=MO,Waterd,http://www.mtgtop8.com/search?player=Waterd,MTGO_Modern_Daily_(#7974092),http://www.mtgtop8.com/event?e=9082&f=MO,1,2/13/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=9080&d=251743&f=MO,Nikachu,http://www.mtgtop8.com/search?player=Nikachu,MTGO_Modern_Daily_(#7949866),http://www.mtgtop8.com/event?e=9080&f=MO,1,2/11/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=9104&d=251952&f=MO,Melis_Alessandro,http://www.mtgtop8.com/search?player=Melis+Alessandro,"PPTQ_@_Caos_A.D._(Savona,_Italy)",http://www.mtgtop8.com/event?e=9104&f=MO,3,2/8/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=9005&d=251312&f=MO,MissTrigger,http://www.mtgtop8.com/search?player=MissTrigger,MTGO_Modern_Daily_(#7929908),http://www.mtgtop8.com/event?e=9005&f=MO,5,1/29/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8994&d=251267&f=MO,Zodiacekk,http://www.mtgtop8.com/search?player=Zodiacekk,MTGO_Modern_Daily_(#7911964),http://www.mtgtop8.com/event?e=8994&f=MO,4,1/26/2015
