supertype,archetype,deck_href,player,player_href,event,event_href,rank,date
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7844&d=245161&f=MO,darklilou,http://www.mtgtop8.com/search?player=darklilou,MTGO_Modern_Premier_(#7299709),http://www.mtgtop8.com/event?e=7844&f=MO,3,7/20/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7854&d=245234&f=MO,Cristian_Retuerta,http://www.mtgtop8.com/search?player=Cristian+Retuerta,Evomodern,http://www.mtgtop8.com/event?e=7854&f=MO,3,7/19/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7849&d=245184&f=MO,Taufik_Indrakesuma,http://www.mtgtop8.com/search?player=+Taufik+Indrakesuma,"PTQ_Khans_of_Tarkir_(Surabaya,_Indonesia)",http://www.mtgtop8.com/event?e=7849&f=MO,3,7/6/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7860&d=245257&f=MO,Cristian_Retuerta,http://www.mtgtop8.com/search?player=Cristian+Retuerta,"PTQ_Khans_of_Tarkir_(Murcia,_Spain)",http://www.mtgtop8.com/event?e=7860&f=MO,3,7/6/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7962&d=245837&f=MO,Mathias_De_Momi,http://www.mtgtop8.com/search?player=Mathias+De+Momi,IMT_5_-_Italian_Magic_Tour_-_Milano,http://www.mtgtop8.com/event?e=7962&f=MO,3,7/6/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7802&d=244944&f=MO,Davide_Miami,http://www.mtgtop8.com/search?player=Davide+Miami,"PTQ_Khans_of_Tarkir_(Linz,_Austria)",http://www.mtgtop8.com/event?e=7802&f=MO,3,7/5/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7858&d=245249&f=MO,Jeff_Ledsome,http://www.mtgtop8.com/search?player=Jeff+Ledsome,"PTQ_Khans_of_Tarkir_(Monroeville,_Pennsylvania)",http://www.mtgtop8.com/event?e=7858&f=MO,3,7/5/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7673&d=244072&f=MO,Pistrullo,http://www.mtgtop8.com/search?player=Pistrullo,MTGO_Modern_Daily_(#7241901),http://www.mtgtop8.com/event?e=7673&f=MO,3,6/27/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7689&d=244167&f=MO,coughl,http://www.mtgtop8.com/search?player=coughl,MTGO_Modern_Daily_(#7218362),http://www.mtgtop8.com/event?e=7689&f=MO,3,6/23/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7658&d=243988&f=MO,Soh_Weng_Heng,http://www.mtgtop8.com/search?player=Soh+Weng+Heng,PTQ_Khans_of_Tarkir_-_Singapore,http://www.mtgtop8.com/event?e=7658&f=MO,3,6/22/2014
