supertype,archetype,deck_href,player,player_href,event,event_href,rank,date
Control,UW_Control,http://www.mtgtop8.com/event?e=6720&d=238591&f=MO,EugeneB,http://www.mtgtop8.com/search?player=EugeneB+,MTGO_Modern_Premier_(#6767358),http://www.mtgtop8.com/event?e=6720&f=MO,7,2/23/2014
Control,UW_Control,http://www.mtgtop8.com/event?e=6507&d=237344&f=MO,Crash_CZ,http://www.mtgtop8.com/search?player=Crash_CZ+,MTGO_Modern_Daily_(#6622264),http://www.mtgtop8.com/event?e=6507&f=MO,7,1/20/2014
Control,UW_Control,http://www.mtgtop8.com/event?e=5744&d=233276&f=MO,Gerhard_Moelleman,http://www.mtgtop8.com/search?player=Gerhard+Moelleman,GPT_Antwerpen_im_Düsseldorfer_Drachental,http://www.mtgtop8.com/event?e=5744&f=MO,7,10/5/2013
Control,UW_Control,http://www.mtgtop8.com/event?e=5498&d=231805&f=MO,Jan_Schmidt,http://www.mtgtop8.com/search?player=Jan+Schmidt,Modern_Tuniers,http://www.mtgtop8.com/event?e=5498&f=MO,7,8/17/2013
Control,UW_Control,http://www.mtgtop8.com/event?e=7300&d=241805&f=MO,pote,http://www.mtgtop8.com/search?player=pote+,MTGO_Modern_Premier_(#7074870),http://www.mtgtop8.com/event?e=7300&f=MO,8,5/10/2014
Control,UW_Control,http://www.mtgtop8.com/event?e=7071&d=240681&f=MO,pelli,http://www.mtgtop8.com/search?player=pelli+,MTGO_Modern_Premier_(#6950564),http://www.mtgtop8.com/event?e=7071&f=MO,8,4/5/2014
Control,UW_Control,http://www.mtgtop8.com/event?e=6960&d=239973&f=MO,Dylan_Fay,http://www.mtgtop8.com/search?player=Dylan_Fay+,MTGO_Modern_Premier_(#6894846),http://www.mtgtop8.com/event?e=6960&f=MO,8,3/24/2014
Control,UW_Control,http://www.mtgtop8.com/event?e=5864&d=234045&f=MO,chepa,http://www.mtgtop8.com/search?player=chepa+,MTGO_Modern_Premier_(#6118348),http://www.mtgtop8.com/event?e=5864&f=MO,8,10/21/2013
Control,UW_Control,http://www.mtgtop8.com/event?e=5388&d=231117&f=MO,Shuuhei_Nakamura,http://www.mtgtop8.com/search?player=Shuuhei+Nakamura,2013_World_Championship,http://www.mtgtop8.com/event?e=5388&f=MO,8,8/5/2013
Control,UW_Control,http://www.mtgtop8.com/event?e=4971&d=228705&f=MO,chepa,http://www.mtgtop8.com/search?player=chepa+,MTGO_Modern_Spotlight_(#5434712),http://www.mtgtop8.com/event?e=4971&f=MO,8,5/18/2013
